Table ac_average_period;;;;
"Table to save aircraft average cycles, hours etc. for a certain period of time";;;;
;entry_date;DATE;int;"similar to created_date (deprecated)"
;entry_sign;SG;univarchar(8);"Similar to created_by (deprecated)"
[I];vendor;VD;univarchar(12);"Holds the vendor for this detail. Not used anymore."
[I,I,I];partno;PA;univarchar(32);"Partno which is on this detail."
[I];serialno;RO;univarchar(20);"Serialno which is on this detail."
;specification;ALPHANUM;univarchar(50);"Free text to enter specifications for the part or order."
[I];quotationno_i;ORDER;int;"Referenz to a Q-Order. Used in P-Orders."
;condition;ALPHANUM;univarchar(2);"Condition of the part."
;qty;DOUBLE;float;"Qty on the order."
[I,I,I];backorder;DOUBLE;float;"Tells you the state of the order. qty = backorder -> Order is open, nothing delivered yet. qty != backorder, backorder > 0 -> Open, partly delivered. backorder = 0, Order is closed. Tells how much qty is left to be delivered. Negative qty means it was more  delivered than ordered."
[I];currency;CUR;univarchar(4);"Currency of the order detail."
;rate;DOUBLE;float;"Exchange rate for the foreign currency at the time when the order was created."
;purch_price;MONETARY;float;"Price for an item in local currency."
;purch_pricec;MONETARY;float;"Price for an item in foreign currency."
;amount;MONETARY;float;"Total amount for all units on one detail entry in local currency.			"
;amountc;MONETARY;float;"Total amount for all units on one detail entry in foreign currency."
;discount;DOUBLE;float;"Discount given for an detail."
;orig_target_date;DATE;int;"Used as return target date for IR-Orders."
;target_date;DATE;int;"Target date of the detail."
;confirmed_date;DATE;int;"Confirmed date for the detail."
;del_date;DATE;int;"Delivery date of the detail."
;reason;ALPHANUM;univarchar(6);"Reason for ordering this detai."
[I];priority;ALPHANUM;univarchar(10);"Priority of the this detail."
;req_condition;ALPHANUM;univarchar(6);"Required condition for this detail."
;req_work;ALPHANUM;univarchar(6);"Used for transfer."
[I];pickslipno;PSL;univarchar(10);"Pickslipno from where the detail came."
[I];pickslipseqno_i;INT;int;"Pickslipseqno_i from Pickslipno, used internally."
;reminder_date;DATE;int;"Date of last reminder."
;reminder_count;INT;int;"Counts how many reminders were already send."
[I];projectno;PRNO;univarchar(14);"Project number (e.g. financial projects)"
[I];budgetno;ALPHANUM;univarchar(14);"Not used anymore"
[I];costcenter;CCT;univarchar(8);"Will hold the corresponding costcenter for a detail."
;cost_type;CSTP;univarchar(10);"Will hold the cost type of the detail."
;free_of_charge;BOOL;univarchar(1);"Shows if the detail is free of charge or not."
;direct_consumption;BOOL;univarchar(1);"Will tell if the part should be consumed directly after receiving. Only consumables."
;taxable;BOOL;univarchar(1);"Shows if the detail is taxable. Just for information not logic behind it."
;package_code;ALPHANUM;univarchar(2);"Not used anymore"
[I];awbno;AWB;univarchar(24);"Holds the incoming awbno."
;awb_date;DATE;int;"AWB-Date"
[I];poolno_i;POOLAGRE;int;"Referenz to a pool."
[I];requested_partno;PA;univarchar(32);"Used for pool orders"
;mutation;DATE_INT;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"Status of order. 0: Open order 1: Is booked but stays open 2: Is in Repair Administration 3: Is sent to LHT 4: Is in Electronic Pending Shelf 5: Is a stock access order 					"
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE_INT;int;"The creation date of this record as AMOS date."
[I];shipdetailno_i;INT;int;"This link to the shipment detail is deprecated. Correct is the link from shipment detail to the order detail (sh_detail.od_detailno_i)."
[I];locationno_i;LO;int;"Referenz to location of the detail. Not used yet."
[I];costcenter2;CCT;univarchar(8);"Used for IRIS interface only."
;ac_receiver;ALPHANUM;univarchar(6);"Holds information for ASTRE, made for RAE."
[I];labelno;INT;int;"Holds the labelno for consumables. Labelno for rotables will be taken from rotable table."
;req_checked;BOOL;univarchar(1);"Holds information if the requirements on that detail are already checked."
[I];measure_unit;UOM;univarchar(4);"Holds the internal measure unit for the time when the order was created."
;agreed_price;ALPHANUM;univarchar(1);"Indicates if an order price is agreed with the vendor. If value is `Y` the price is agreed, if value is `N` or empty the price is not agreed."
;detail_status;ALPHANUM;univarchar(2);"Status of detail"
[I];ext_state;ALPHANUM;univarchar(2);"Extended state of detail. O=open, C=closed, CA=cancelled, B=booked, BO=booked/open, R=received, PR=partly received, etc."
;target_time;INT;int;"Time for target date"
;detail_text;ALPHANUM;unitext(1073741823);"Detail text"
;detail_remarks;ALPHANUM;unitext(1073741823);"Detail remarks"
;warranty;ALPHANUM;univarchar(2);"Warranty flag"
[I];contract_id;INT;int;"id of the pooling contract"
[I];psn;RO;int;"Link to rotable"
[I];storeno_i;INT;int;"Link to store entry"
;ext_measure_unit;UOM;univarchar(4);"Holds the external measure unit"
;ext_purch_price;MONETARY;float;"Price for an item in local currency and external measure unit."
;ext_purch_pricec;MONETARY;float;"Price for an item in foreign currency and external measure unit."
;ext_qty;DOUBLE;float;"External qty on the order."
;ext_backorder;DOUBLE;float;"Tells you the state of the order. qty = backorder -> Order is open, nothing delivered yet. qty != backorder, backorder > 0 -> Open, partly delivered. backorder = 0, Order is closed."
[I];recdetailno_i;INT;int;"link to the original receiving detail"
;acknowledgement_date;DATE;int;"date of acknowledgement"
;acknowledgement_time;TIME;int;"time of acknowledgement"
;ack_source_type;INT;int;"source type of acknowledgement, e.g. manual entry, Spec2000, LHT interface"
;acknowledgement_number;ALPHANUM;univarchar(40);"Acknowledgement number provided by the supplier"
;purch_price_func;MONETARY;float;"Price for an item in functional currency."
;ext_purch_price_func;MONETARY;float;"Price for an item in functional currency and external measure unit."
;amount_func;MONETARY;float;"Total amount for all units on one detail entry in functional currency.		"
;rate_func;DOUBLE;float;"Exchange rate for the functional currency at the time when the order was created."
;single_source_contract_id;INT;int;"Single source contract when available in price book."
;single_source_remarks;ALPHANUM;unitext(1073741823);"Single source remarks"
;created_time;TIME;int;"The creation time of this record in milliseconds since the start of the day."
Table od_detail_attribute;;;;
"default table description";;;;
Keys;Name;Mime-Type;Type;Description
;editable;BOOL;univarchar(1);"Defines if the attribute value can be modified"
;attribute_value;ALPHANUM;univarchar(2);"Show the attribute value"
;key_value;ALPHANUM;univarchar(25);"Key of the field defined in an enum"
[I];orderno_i;INT;int;"key to order header"
[I];od_detailno_i;ORDER_DE;int;"Key to od_detail"
[P];id;INT;int;"First column of the primary key"
;mutation;DATE_INT;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE_INT;int;"The creation date of this record as AMOS date."
Table od_detail_ext;;;;
"Will hold information about external UM for an specific order detail.";;;;
Keys;Name;Mime-Type;Type;Description
[P];detailno_i;INT;int;"Referenz to od_detail."
;ext_measure_unit;ALPHANUM;univarchar(4);"Holds the short description of the measure unit."
;ext_qty;DOUBLE;float;"External qty on detail."
;ext_backorder;DOUBLE;float;"External backorder on detail."
;ext_purch_price;MONETARY;float;"External price per unit in local currency."
;ext_purch_pricec;MONETARY;float;"External price per unit in foreign currency."
;ext_amount;MONETARY;float;"External amount of detail in local currency."
;ext_amountc;MONETARY;float;"External amount of detail in foreign currency."
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"Not used."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table od_detail_flow_event;;;;
"This table contains events for tracking an order flow. The goal is to calculate the TAT (turn around time) of orders (e.g. repair). Each order flow will be tracked on its detail.";;;;
Keys;Name;Mime-Type;Type;Description
[P];detail_flow_event_i;INT;int;"The primary key of this table."
[I];detailno_i;INT;int;"Primary key for order detail."
[I];event_type_index;INT;int;"The index representation of the event type (see class OrderFlowEventType)."
;event_date;DATE_INT;int;"Date of event (AMOS date)."
;event_time;INT;int;"Time of event, in milliseconds since the start of the day."
[I];source_type;MIME;univarchar(20);"The mime-type of the corresponding program."
[I];source_key;ALPHANUM;univarchar(20);"The key of the data row, which the current data derives from."
;applicable;BOOL;univarchar(1);"Defines, whether this row is applicable (`Y`) or not (`N`)."
;requested_qty;DOUBLE;float;"Requested quantity of the order (used only for ""partial"" events)."
;event_qty;DOUBLE;float;"Current quantity of the order at the moment of this event (used only for `partial` events and for `scrap` and `send external` events)"
[I];project_pausing_reason_i;INT;int;"ID of the pausing reason (cm_project_pausing_reason.project_pausing_reason_i)"
;mutation;DATE;int;"The mutation date of this record as AMOS date."
;mutator;SG;univarchar(8);"The AMOS user who changed this record."
;status;INT;int;"The status of the record. This column has a different meaning for every table."
;mutation_time;TIME;int;"The time when this record has been added or changed in milliseconds since the start of the day."
;created_by;SG;univarchar(8);"The AMOS user who created this record."
;created_date;DATE;int;"The creation date of this record as AMOS date."
Table od_detail_history;;;;
"Holds all information about the details on an order.";;;;
